id,longitude,latitude,boro,zipcode,furnace number,oil type,million btu,bldg type,lot area,units,bldg built,furnace installed
1020300021,-73.94014133,40.82123531,Manhattan,10030,1,#6,4.2,Walk-Up Apartments,34560,41,1940,1991
2033280073,-73.8791965,40.88180775,Bronx,10467,1,#6,4.2,Elevator Apartments,34700,45,1927,1987
1015650017,-73.94904219,40.77588054,Manhattan,10028,1,#6,4.2,Elevator Apartments,35000,70,1958,1981
1003450020,-73.98243643,40.72041369,Manhattan,10002,1,#4,4.2,Walk-Up Apartments,35045,56,1940,1980
2024790005,-73.92084396,40.83440523,Bronx,10452,1,#4,4.2,Walk-Up Apartments,35070,40,1926,1992
1022390025,-73.92425029,40.86758774,Manhattan,10034,1,#6,4.2,Elevator Apartments,35345,52,1930,1990
1014440031,-73.95857801,40.76715203,Manhattan,10021,1,#6,4.2,Elevator Apartments,35532,74,1957,1993
2031120003,-73.88392841,40.84880999,Bronx,10460,1,#6,4.2,Elevator Apartments,35715,44,1931,1988
4002000023,-73.92054135,40.74489337,Queens,11104,1,#6,4.2,Walk-Up Apartments,35720,60,1929,1985
1020060049,-73.94034664,40.81637365,Manhattan,10030,1,#4,4.2,Elevator Apartments,36252,60,1930,1970
1022250016,-73.92282936,40.86594198,Manhattan,10034,1,#4,4.2,Elevator Apartments,36440,58,1924,1980
1006957502,-74.00509052,40.74810563,Manhattan,10011,1,#4,4.2,Elevator Apartments,36866,14,1914,1984
1021090088,-73.93893057,40.83534909,Manhattan,10032,1,#4,4.2,Elevator Apartments,37020,48,1910,1980
2031820008,-73.90322838,40.85759283,Bronx,10453,1,#6,4.2,Elevator Apartments,37056,43,1926,1987
2028500067,-73.91120449,40.84724606,Bronx,10453,1,#6,4.2,Elevator Apartments,37500,49,1924,1987
2040070005,-73.87442496,40.83986267,Bronx,10460,1,#6,4.2,Walk-Up Apartments,37707,54,1927,1981
1015200025,-73.95318816,40.78266917,Manhattan,10128,1,#6,4.2,Elevator Apartments,37854,48,1927,1970
1021610017,-73.92831047,40.85604503,Manhattan,10040,1,#4,4.2,Elevator Apartments,37860,43,1920,2000
1022350041,-73.92220883,40.8661758,Manhattan,10034,1,#6,4.2,Elevator Apartments,38220,58,1925,1984
1011660058,-73.98209696,40.78133015,Manhattan,10023,1,#6,4.2,Walk-Up Apartments,38277,36,1922,1973
1022170029,-73.92271245,40.86274939,Manhattan,10034,1,#6,4.2,Walk-Up Apartments,38820,57,1926,1983
2027940019,-73.90902034,40.8430702,Bronx,10457,1,#6,4.2,Elevator Apartments,39000,50,1955,1993
2031520018,-73.89699571,40.85973068,Bronx,10458,1,#4,4.2,Elevator Apartments,39285,40,1910,1989
1021760152,-73.93683339,40.84965393,Manhattan,10033,1,#4,4.2,Elevator Apartments,39313,36,1909,1974
1007920028,-73.99621165,40.73885585,Manhattan,10011,1,#6,4.2,Hospitals & Health,39455,83,1925,1985
4005880014,-73.93166325,40.76169979,Queens,11106,1,#6,4.2,Educational Structures,39549,48,1928,1982
2032180054,-73.89892699,40.869693,Bronx,10468,1,#6,4.2,Elevator Apartments,39792,49,1924,1988
2032180052,-73.89892699,40.869693,Bronx,10468,1,#6,4.2,Elevator Apartments,39792,49,1924,1988
2051180046,-73.84661976,40.90420476,Bronx,10470,1,#4,4.2,Elevator Apartments,39876,48,1941,1973
1017240033,-73.94183717,40.80714523,Manhattan,10027,1,#4,4.2,Elevator Apartments,39888,48,1940,2000
3054500006,-73.98026853,40.6287458,Brooklyn,11204,1,#4,4.2,Elevator Apartments,40000,44,1923,1991
1010000001,-73.98457659,40.75922548,Manhattan,10036,1,#4,4.2,Store Buildings,40000,9,1909,2001
1005840046,-74.00605106,40.73089506,Manhattan,10014,1,#6,4.2,Office Buildings,40180,73,1900,1987
1020990011,-73.94837009,40.83136415,Manhattan,10031,1,#4,4.2,Elevator Apartments,40194,49,1920,1983
2031670040,-73.89713054,40.86415504,Bronx,10468,1,#4,4.2,Elevator Apartments,40600,52,1919,1987
1021390312,-73.9407971,40.84546175,Manhattan,10032,1,#4,4.2,Elevator Apartments,40720,47,1922,1984
1021390316,-73.94099536,40.84554641,Manhattan,10032,1,#6,4.2,Loft Buildings,40720,48,1922,1986
2037170032,-73.87559139,40.82562474,Bronx,10472,1,#4,4.2,Walk-Up Apartments,40986,41,1930,1985
2033170043,-73.89546041,40.86816643,Bronx,10468,1,#6,4.2,Walk-Up Apartments,41000,55,1922,1987
1022430306,-73.91566001,40.87114664,Manhattan,10034,1,#6,4.2,Office Buildings,41176,46,1925,1988
4014220019,-73.8723789,40.76341327,Queens,11369,1,#4,4.2,Elevator Apartments,41316,60,1933,1984
2028660004,-73.91627966,40.84661481,Bronx,10453,1,#6,4.2,Walk-Up Apartments,41400,51,1927,1966
1020620014,-73.94513255,40.82614698,Manhattan,10031,1,#6,4.2,Office Buildings,41460,37,1926,1982
2049950074,-73.857168,40.89504187,Bronx,10466,1,#6,4.2,Walk-Up Apartments,41460,53,1928,1985
2031680011,-73.89644968,40.86516276,Bronx,10468,1,#6,4.2,Factory & Industrial Buildings,41465,53,1921,1987
1020980043,-73.94803225,40.83115848,Manhattan,10031,1,#4,4.2,Factory & Industrial Buildings,41526,55,1920,1987
1015780017,-73.94783828,40.77204768,Manhattan,10028,1,#4,4.2,Elevator Apartments,41600,100,1900,1984
1020640036,-73.94283028,40.82722617,Manhattan,10031,1,#4,4.2,Elevator Apartments,41800,56,1920,1988
1014240029,-73.9609266,40.76813671,Manhattan,10021,1,#4,4.2,Walk-Up Apartments,41898,50,1921,1984
1011860009,-73.98257533,40.78324981,Manhattan,10024,1,#6,4.2,Elevator Apartments,41931,48,1920,1971
3066060021,-73.9847986,40.61905585,Brooklyn,11204,1,#6,4.2,Walk-Up Apartments,42000,53,1928,1986
2042510041,-73.82926653,40.8543376,Bronx,10461,1,#4,4.2,Elevator Apartments,42000,52,1928,1988
1020880043,-73.95285327,40.82409011,Manhattan,10031,1,#6,4.2,Elevator Apartments,42060,46,1924,1987
2031520090,-73.89681202,40.86017772,Bronx,10458,1,#6,4.2,Office Buildings,42075,51,1911,1999
2043420001,-73.86854749,40.85903732,Bronx,10467,1,#4,4.2,Factory & Industrial Buildings,42160,45,1928,1988
1021420227,-73.93870419,40.84629938,Manhattan,10033,1,#6,4.2,Elevator Apartments,42177,47,1930,1981
4066790001,-73.82610631,40.73032309,Queens,11367,1,#4,4.2,Walk-Up Apartments,42204,69,1949,1993
1014680009,-73.95502666,40.7683222,Manhattan,10021,1,#4,4.2,Walk-Up Apartments,42342,96,1920,1993
2025200001,-73.92185928,40.8411207,Bronx,10452,1,#6,4.2,Elevator Apartments,42456,41,1937,1982
2048280026,-73.86286908,40.88951729,Bronx,10466,1,#4,4.2,Hospitals & Health,42490,50,1928,1987
2043370090,-73.87047837,40.85747743,Bronx,10467,1,#6,4.2,Elevator Apartments,42525,47,1926,1986
1015600005,-73.95918394,40.76920533,Manhattan,10021,1,#4,4.2,Walk-Up Apartments,42570,79,1959,1987
2048280031,-73.86260279,40.88997886,Bronx,10466,1,#4,4.2,Loft Buildings,42740,51,1928,1986
2032140074,-73.90220949,40.86535054,Bronx,10468,1,#6,4.2,Walk-Up Apartments,42790,51,1923,1988
1015210064,-73.95328672,40.78429416,Manhattan,10128,1,#4,4.2,Elevator Apartments,42857,38,1926,1982
1020540049,-73.94040211,40.82836831,Manhattan,10031,1,#4,4.2,Elevator Apartments,42864,41,1950,1986
2048220001,-73.86217761,40.89090357,Bronx,10466,1,#4,4.2,Office Buildings,43155,52,1922,1986
2028430093,-73.91485384,40.8396125,Bronx,10452,1,#6,4.2,Selected Government,43170,60,1924,1988
3061200046,-74.03656583,40.6163876,Brooklyn,11209,1,#4,4.2,Elevator Apartments,43182,58,1963,2003
1008910030,-73.97911613,40.74703343,Manhattan,10016,1,#4,4.2,Loft Buildings,43208,43,1910,1986
1021710032,-73.92813771,40.85975166,Manhattan,10040,1,#6,4.2,Hotels,43248,52,1940,2001
1014460005,-73.95871416,40.76808003,Manhattan,10021,1,#4,4.2,Elevator Apartments,43288,52,1948,1973
4006380025,-73.93166325,40.76169979,Queens,11106,1,#6,4.2,Elevator Apartments,43300,61,1926,1980
4001597501,-73.92054135,40.74489337,Queens,11104,1,#6,4.2,Walk-Up Apartments,43384,52,1936,1997
1015657501,-73.94887122,40.7766397,Manhattan,10028,1,#6,4.2,Loft Buildings,43400,48,1935,1982
1021807501,-73.93650805,40.85077042,Manhattan,10033,1,#6,4.2,Elevator Apartments,43749,62,1950,1988
2025820042,-73.90551299,40.81232964,Bronx,10455,1,#6,4.2,Elevator Apartments,43796,59,1925,1989
2028470069,-73.91296988,40.84380041,Bronx,10452,1,#4,4.2,Elevator Apartments,43905,62,1922,1986
1011637502,-73.9833244,40.77843926,Manhattan,10023,1,#4,4.2,Elevator Apartments,43912,32,1912,1982
2032140007,-73.89892699,40.869693,Bronx,10468,1,#4,4.2,Elevator Apartments,43955,52,1921,1987
1008380070,-73.98465885,40.75093189,Manhattan,10018,1,#6,4.2,Elevator Apartments,44115,12,1906,1985
1021390335,-73.94117105,40.84488155,Manhattan,10032,1,#6,4.2,Elevator Apartments,44156,48,1920,1991
1012490022,-73.97793838,40.78982869,Manhattan,10024,1,#6,4.2,Walk-Up Apartments,44256,47,1927,1980
4005790032,-73.93166325,40.76169979,Queens,11106,1,#6,4.2,Loft Buildings,44264,77,1931,1989
4015550027,-73.87835116,40.7387104,Queens,11373,1,#4,4.2,Walk-Up Apartments,44280,65,1959,1990
1018470068,-73.95790292,40.80355601,Manhattan,10026,1,#4,4.2,Elevator Apartments,44622,59,1920,1994
2024540026,-73.91945698,40.82782656,Bronx,10451,1,#6,4.2,Condominiums,44658,50,1950,1983
2025100023,-73.92405799,40.83768059,Bronx,10452,1,#6,4.2,Elevator Apartments,44743,47,1926,1973
2030600021,-73.89522038,40.84679962,Bronx,10457,1,#4,4.2,Elevator Apartments,44820,54,1931,1986
1021390193,-73.94128615,40.84413782,Manhattan,10032,1,#6,4.2,Elevator Apartments,44820,48,1929,1987
2024490068,-73.9145465,40.83256334,Bronx,10456,1,#6,4.2,Elevator Apartments,44865,52,1936,1984
4062270338,-73.77232553,40.76418885,Queens,11361,1,#6,4.2,Elevator Apartments,44928,54,1951,1982
2045470001,-73.86597476,40.86789702,Bronx,10467,1,#4,4.2,Elevator Apartments,44993,52,1931,1990
2028050016,-73.91311842,40.84982656,Bronx,10453,1,#6,4.2,Educational Structures,45000,44,1936,1970
1021580040,-73.92929438,40.85394786,Manhattan,10040,1,#6,4.2,Loft Buildings,45000,40,1914,1982
1021200001,-73.94239276,40.83632021,Manhattan,10032,1,#4,4.2,Miscellaneous,45036,36,1910,1984
2048190015,-73.86427856,40.88709592,Bronx,10466,1,#4,4.2,Walk-Up Apartments,45036,49,1940,2001
1020530009,-73.94345082,40.82419545,Manhattan,10031,1,#6,4.2,Walk-Up Apartments,45072,84,1920,1982
1021590083,-73.92685685,40.85370554,Manhattan,10040,1,#6,4.2,Elevator Apartments,45125,55,1925,1983
2028490070,-73.91104917,40.84648333,Bronx,10453,1,#6,4.2,Elevator Apartments,45310,56,1925,1984
1016210036,-73.94408578,40.7996388,Manhattan,10029,1,#4,4.2,Walk-Up Apartments,45355,65,1930,2002
2032630104,-73.89642247,40.88397102,Bronx,10463,1,#6,4.2,Elevator Apartments,45375,52,1964,1972
2024490064,-73.91438067,40.83284296,Bronx,10456,1,#6,4.2,Factory & Industrial Buildings,45416,53,1936,1984
2031610001,-73.90363768,40.85395787,Bronx,10453,1,#4,4.2,Elevator Apartments,45426,52,1920,1994
2031430150,-73.8979199,40.85547576,Bronx,10457,1,#6,4.2,Elevator Apartments,45445,55,1927,1986
4033480010,-73.82855612,40.70828608,Queens,11415,1,#6,4.2,Elevator Apartments,45454,47,1923,1976
2032490186,-73.90237632,40.87110124,Bronx,10468,1,#4,4.2,Elevator Apartments,45500,38,1927,1987
1021360075,-73.9446649,40.83616543,Manhattan,10032,1,#6,4.2,Elevator Apartments,45557,47,1920,1987
1005420011,-74.00124125,40.73036019,Manhattan,10012,1,#6,4.2,Elevator Apartments,45720,65,1940,1991
2027840040,-73.9096945,40.83897569,Bronx,10457,1,#6,4.2,Condominiums,45750,44,1937,1982
4066300015,-73.82610631,40.73032309,Queens,11367,1,#4,4.2,Elevator Apartments,45750,60,1949,1984
1021330030,-73.93604588,40.84613017,Manhattan,10033,1,#6,4.2,Elevator Apartments,45756,60,1920,1990
1021420202,-73.93855871,40.84699855,Manhattan,10033,1,#4,4.2,Educational Structures,45760,49,1924,1980
2028420071,-73.91536656,40.83857247,Bronx,10452,1,#6,4.2,Walk-Up Apartments,45785,54,1924,1980
3058580030,-74.01443119,40.63186876,Brooklyn,11220,1,#6,4.2,Elevator Apartments,45900,54,1938,1985
1008620011,-73.98472379,40.74687453,Manhattan,10016,1,#4,4.2,Walk-Up Apartments,45920,83,1910,1985
1020810001,-73.94755126,40.82856201,Manhattan,10031,1,#4,4.2,Elevator Apartments,45930,44,1920,1990
1009110001,-73.97986113,40.74319009,Manhattan,10016,1,#6,4.2,Office Buildings,45947,58,1920,1986
1018220024,-73.95193348,40.7996755,Manhattan,10026,1,#4,4.2,Elevator Apartments,45956,53,1915,1985
1011690057,-73.98080144,40.7832685,Manhattan,10024,1,#6,4.2,Elevator Apartments,45976,55,1924,1982
2028050012,-73.90801974,40.84876023,Bronx,10453,1,#6,4.2,Elevator Apartments,46000,54,1926,1983
4005660001,-73.93166325,40.76169979,Queens,11106,1,#6,4.2,Walk-Up Apartments,46050,66,1930,1982
1011480021,-73.9777021,40.78036406,Manhattan,10023,1,#6,4.2,Office Buildings,46118,28,1922,1991
1021330046,-73.9343227,40.846022,Manhattan,10033,1,#6,4.2,Elevator Apartments,46182,37,1920,1983
1017230023,-73.94281286,40.80667497,Manhattan,10027,1,#4,4.2,Warehouses,46200,56,1900,1986
2023600070,-73.91077726,40.82138199,Bronx,10451,1,#6,4.2,Elevator Apartments,46210,46,1928,1993
1021620068,-73.93426126,40.84866943,Manhattan,10033,1,#6,4.2,Elevator Apartments,46290,43,1920,1983
1018410052,-73.96152379,40.79864823,Manhattan,10025,1,#4,4.2,Elevator Apartments,46416,63,1930,1981
4062810001,-73.77232553,40.76418885,Queens,11361,1,#6,4.2,Elevator Apartments,46476,63,1951,1982
1021440033,-73.93552354,40.84746726,Manhattan,10033,1,#4,4.2,Elevator Apartments,46482,49,1915,2002
1012590047,-73.98036687,40.75491753,Manhattan,10036,1,#4,4.2,Elevator Apartments,46492,3,1901,1985
2041720007,-73.82906447,40.84605068,Bronx,10461,1,#4,4.2,Elevator Apartments,46494,43,1929,1987
2039760049,-73.84621997,40.83861126,Bronx,10461,1,#6,4.2,Loft Buildings,46503,56,1963,1991
2028400018,-73.91769244,40.8385983,Bronx,10452,1,#6,4.2,Elevator Apartments,46505,56,1924,1985
1021790218,-73.93702066,40.85470945,Manhattan,10033,1,#6,4.2,Walk-Up Apartments,46550,64,1924,1984
2053840010,-73.83699465,40.84162764,Bronx,10461,1,#6,4.2,Elevator Apartments,46550,59,1927,1986
4031710019,-73.8462843,40.72070726,Queens,11375,1,#6,4.2,Elevator Apartments,46570,43,1966,1980
2043220057,-73.86294679,40.85517242,Bronx,10462,1,#6,4.2,Elevator Apartments,46604,50,1930,1981
1021770154,-73.93896544,40.85001785,Manhattan,10033,1,#6,4.2,Elevator Apartments,46818,44,1910,1978
2032140025,-73.89892699,40.869693,Bronx,10468,1,#6,4.2,"Churches, Synagogues, etc.",46875,55,1922,1983
1018670023,-73.95983954,40.80530137,Manhattan,10025,1,#4,4.2,Elevator Apartments,47145,41,1920,1988
1020710001,-73.95233434,40.82230592,Manhattan,10031,1,#6,4.2,Elevator Apartments,47166,42,1910,1989
2027830047,-73.90981538,40.83683911,Bronx,10456,1,#6,4.2,Walk-Up Apartments,47166,59,1930,1990
1022470029,-73.92671443,40.86715606,Manhattan,10034,1,#4,4.2,Elevator Apartments,47230,59,1925,1982
1019900052,-73.96489965,40.81002214,Manhattan,10027,1,#6,4.2,Elevator Apartments,47327,45,1911,2001
2032790062,-73.88486983,40.8675883,Bronx,10458,1,#4,4.2,Elevator Apartments,47350,55,1922,1986
2048310058,-73.86165874,40.89070778,Bronx,10466,1,#6,4.2,Office Buildings,47352,50,1931,1986
2028790184,-73.91693884,40.85399169,Bronx,10453,1,#4,4.2,Elevator Apartments,47400,52,1927,2001
1021690029,-73.92876728,40.8561732,Manhattan,10040,1,#6,4.2,Elevator Apartments,47463,43,1930,1984
1015090071,-73.95961163,40.77666628,Manhattan,10028,1,#6,4.2,Elevator Apartments,47537,37,1913,1989
1011460008,-73.97985387,40.7796144,Manhattan,10023,1,#4,4.2,Elevator Apartments,47551,43,1923,1998
1021720100,-73.92904003,40.86080714,Manhattan,10040,1,#6,4.2,Walk-Up Apartments,47642,51,1928,1987
1021550039,-73.93064823,40.84954361,Manhattan,10033,1,#4,4.2,Walk-Up Apartments,47658,48,1909,2000
4003880013,-73.93866903,40.74570245,Queens,11101,1,#4,4.2,Elevator Apartments,47725,60,1927,1983
2031840061,-73.90023648,40.86106605,Bronx,10468,1,#4,4.2,Elevator Apartments,47725,53,1923,1985
2048190034,-73.86499439,40.88750415,Bronx,10466,1,#6,4.2,Walk-Up Apartments,47976,50,1933,1967
1021300008,-73.93679778,40.84465687,Manhattan,10033,1,#6,4.2,Elevator Apartments,47988,50,1910,1988
3062730039,-73.99649822,40.60979405,Brooklyn,11214,1,#6,4.2,Walk-Up Apartments,48000,48,1931,1973
3027920002,-73.94868139,40.71010999,Brooklyn,11206,1,#4,4.2,Hotels,48000,58,1920,1995
2048190020,-73.86446454,40.88675778,Bronx,10466,1,#4,4.2,Elevator Apartments,48054,55,1941,2001
1012460039,-73.97864094,40.78828072,Manhattan,10024,1,#6,4.2,Elevator Apartments,48184,36,1923,1979
4005770036,-73.92643545,40.77152402,Queens,11102,1,#4,4.2,Elevator Apartments,48258,72,1931,1981
2024630016,-73.92333221,40.83772426,Bronx,10452,1,#6,4.2,Elevator Apartments,48395,61,1922,1983
1012507503,-73.97684182,40.79100865,Manhattan,10024,1,#4,4.2,Elevator Apartments,48508,24,1950,2003
1012010058,-73.97026993,40.78735936,Manhattan,10024,1,#4,4.2,Elevator Apartments,48555,49,1941,2003
2032150063,-73.90126306,40.86666292,Bronx,10468,1,#4,4.2,Walk-Up Apartments,48590,46,1921,1987
2028140065,-73.90283825,40.85141184,Bronx,10457,1,#4,4.2,Walk-Up Apartments,48600,55,1939,1989
2031420009,-73.90061047,40.85039476,Bronx,10457,1,#4,4.2,Elevator Apartments,48785,63,1931,1988
3013280016,-73.95625153,40.66200539,Brooklyn,11225,1,#6,4.2,Walk-Up Apartments,48834,53,1939,1985
2028410018,-73.91727869,40.83923036,Bronx,10452,1,#4,4.2,Elevator Apartments,48845,59,1925,1986
4049860018,-73.82719028,40.76862022,Queens,11354,1,#6,4.2,Walk-Up Apartments,49000,54,1959,1986
2039820035,-73.84475829,40.84015462,Bronx,10461,1,#6,4.2,Elevator Apartments,49044,57,1927,1985
2031460029,-73.89758032,40.85818472,Bronx,10458,1,#6,4.2,Walk-Up Apartments,49260,49,1936,1982
2030440035,-73.89634777,40.84840485,Bronx,10457,1,#6,4.2,Elevator Apartments,49500,54,1928,1987
2032540065,-73.89934362,40.87690155,Bronx,10463,1,#4,4.2,Elevator Apartments,49500,57,1927,2003
1020480016,-73.94684126,40.81965387,Manhattan,10030,1,#6,4.2,Office Buildings,49510,55,1920,1984
1015190008,-73.95468991,40.78249351,Manhattan,10128,1,#6,4.2,Elevator Apartments,49555,44,1923,1970
1015190008,-73.95468991,40.78249351,Manhattan,10128,1,#6,4.2,Elevator Apartments,49555,44,1923,2000
1021760078,-73.93830573,40.84763917,Manhattan,10033,1,#4,4.2,Elevator Apartments,49566,45,1910,2003
2032130001,-73.90476944,40.86294889,Bronx,10468,1,#4,4.2,Elevator Apartments,49614,59,1920,1986
4022340031,-73.8462843,40.72070726,Queens,11375,1,#6,4.2,Elevator Apartments,49664,49,1940,1987
1021390310,-73.94058198,40.84523059,Manhattan,10032,1,#4,4.2,Elevator Apartments,49710,54,1922,1978
2032860019,-73.89234521,40.86277466,Bronx,10458,1,#6,4.2,Educational Structures,49815,54,1937,1999
1012120053,-73.97552418,40.78449243,Manhattan,10024,1,#6,4.2,Elevator Apartments,49977,60,1926,1985
2053850013,-73.83617444,40.84269772,Bronx,10461,1,#6,4.2,Elevator Apartments,50000,60,1929,1989
1007750017,-73.99559791,40.74578284,Manhattan,10001,1,#4,4.2,Elevator Apartments,50029,69,1961,1989
2031690059,-73.90458356,40.85305197,Bronx,10453,1,#6,4.2,Walk-Up Apartments,50049,61,1922,1982
1022500072,-73.91752336,40.87224623,Manhattan,10034,1,#6,4.2,Factory & Industrial Buildings,50066,50,1926,1981
2033280102,-73.87800613,40.88263708,Bronx,10467,1,#4,4.2,Elevator Apartments,50075,56,1966,1988
1005457502,-73.99398711,40.72863795,Manhattan,10003,1,#4,4.2,Elevator Apartments,50132,11,1895,1988
1020480011,-73.94658149,40.81907428,Manhattan,10030,1,#4,4.2,Elevator Apartments,50250,67,1930,1990
3066087501,-73.97217947,40.61016356,Brooklyn,11230,1,#6,4.2,Walk-Up Apartments,50266,64,1941,1981
1020010060,-73.95791191,40.82098487,Manhattan,10031,1,#4,4.2,Walk-Up Apartments,50388,42,1926,1981
4001990052,-73.92054135,40.74489337,Queens,11104,1,#6,4.2,Walk-Up Apartments,50400,55,1939,1983
3012230053,-73.93951303,40.67471073,Brooklyn,11213,1,#6,4.2,Elevator Apartments,50400,52,1973,1985
1015220059,-73.95247656,40.78477712,Manhattan,10128,1,#4,4.2,Elevator Apartments,50643,45,1923,1974
1021790099,-73.93787502,40.85196652,Manhattan,10033,1,#6,4.2,Walk-Up Apartments,50770,50,1920,1993
3050050020,-73.94786133,40.63504441,Brooklyn,11210,1,#6,4.2,Elevator Apartments,50781,61,1927,2001
1009150046,-73.97678231,40.74598526,Manhattan,10016,1,#6,4.2,Condominiums,50796,59,1942,1984
2033820050,-73.86620742,40.89697765,Bronx,10470,1,#6,4.2,Elevator Apartments,50886,54,1931,1973
1019940081,-73.9607178,40.81560693,Manhattan,10027,1,#6,4.2,Walk-Up Apartments,50886,61,1925,1987
2048350018,-73.85869792,40.89309409,Bronx,10466,1,#6,4.2,Elevator Apartments,50934,60,1929,1983
4014760058,-73.88361255,40.75163074,Queens,11372,1,#6,4.2,Elevator Apartments,50968,60,1928,1989
4088400144,-73.85702229,40.69176459,Queens,11421,1,#6,4.2,Elevator Apartments,51000,59,1931,1982
2045690034,-73.86529011,40.87005638,Bronx,10467,1,#6,4.2,Elevator Apartments,51040,56,1929,1985
4001950044,-73.92054135,40.74489337,Queens,11104,1,#6,4.2,Walk-Up Apartments,51108,70,1931,1971
1005750057,-73.995565,40.73426911,Manhattan,10011,1,#6,4.2,Elevator Apartments,51113,48,1923,1968
1021800007,-73.9380279,40.85155283,Manhattan,10033,1,#6,4.2,Elevator Apartments,51138,48,1930,1980
2048330028,-73.85990905,40.89180652,Bronx,10466,1,#6,4.2,Office Buildings,51180,54,1940,1990
1015130005,-73.95790782,40.77878283,Manhattan,10028,1,#6,4.2,Elevator Apartments,51184,34,1917,1981
2031470026,-73.89612709,40.85907039,Bronx,10458,1,#4,4.2,Walk-Up Apartments,51240,54,1936,2003
2031540040,-73.89555939,40.86275613,Bronx,10458,1,#4,4.2,Office Buildings,51285,53,1922,1988
1013440033,-73.96663377,40.75569927,Manhattan,10022,1,#6,4.2,Elevator Apartments,51338,67,1941,2001
1021347503,-73.9465175,40.8350143,Manhattan,10032,1,#4,4.2,Elevator Apartments,51395,53,1900,1986
3051500021,-73.95985513,40.6438167,Brooklyn,11226,1,#6,4.2,Elevator Apartments,51396,40,1923,1983
2044330001,-73.86644555,40.8633739,Bronx,10467,1,#6,4.2,Walk-Up Apartments,51400,64,1927,1986
2033240013,-73.87990734,40.88182811,Bronx,10467,1,#6,4.2,Elevator Apartments,51450,48,1926,1976
1021210024,-73.93990749,40.83817991,Manhattan,10032,1,#4,4.2,Elevator Apartments,51550,42,1920,1987
2043320005,-73.8566649,40.85690903,Bronx,10461,1,#6,4.2,Elevator Apartments,51600,58,1956,1995
2031960023,-73.90417533,40.85724335,Bronx,10453,1,#6,4.2,"Churches, Synagogues, etc.",51858,64,1936,1983
1020860011,-73.95445155,40.82155811,Manhattan,10031,1,#4,4.2,Elevator Apartments,51876,38,1920,1986
3050840029,-73.95516301,40.65381197,Brooklyn,11226,1,#4,4.2,Elevator Apartments,51914,59,1931,1985
1013100041,-73.96898673,40.75994659,Manhattan,10022,1,#6,4.2,Walk-Up Apartments,51923,12,1927,1970
1021760009,-73.93925098,40.84849513,Manhattan,10033,1,#6,4.2,Elevator Apartments,51948,41,1924,1976
3060350006,-74.02802074,40.62350666,Brooklyn,11209,1,#4,4.2,Elevator Apartments,52008,67,1927,1982
2026150065,-73.90325805,40.83027636,Bronx,10456,1,#6,4.2,Walk-Up Apartments,52150,60,1928,1993
1021760036,-73.93873837,40.84979915,Manhattan,10033,1,#6,4.2,Loft Buildings,52206,53,1914,1994
1021700091,-73.93174164,40.85842365,Manhattan,10040,1,#6,4.2,Elevator Apartments,52215,58,1925,1987
1020960040,-73.94875277,40.82982827,Manhattan,10031,1,#4,4.2,Walk-Up Apartments,52220,61,1920,1995
4015480006,-73.87835116,40.7387104,Queens,11373,1,#6,4.2,Elevator Apartments,52230,75,1961,2001
4006280012,-73.91327186,40.76286893,Queens,11103,1,#4,4.2,Walk-Up Apartments,52300,61,1928,1986
3076020006,-73.95593032,40.62382515,Brooklyn,11230,1,#6,4.2,Walk-Up Apartments,52360,57,1922,1976
2033170001,-73.89610289,40.86736757,Bronx,10468,1,#6,4.2,Elevator Apartments,52500,55,1920,1986
2033270142,-73.88243041,40.8805688,Bronx,10467,1,#6,4.2,Elevator Apartments,52500,51,1926,1987
3053570040,-73.97405388,40.64146639,Brooklyn,11218,1,#6,4.2,Elevator Apartments,52524,48,1929,1986
4030790076,-73.86148085,40.72646492,Queens,11374,1,#4,4.2,Loft Buildings,52584,68,1920,1998
2028300013,-73.91394212,40.83681142,Bronx,10456,1,#6,4.2,Elevator Apartments,52740,55,1926,1989
2031830058,-73.90147027,40.85886098,Bronx,10468,1,#4,4.2,Walk-Up Apartments,52800,48,1939,1980
2028200001,-73.91005543,40.84024593,Bronx,10457,1,#6,4.2,Elevator Apartments,52800,54,1949,1984
2028290035,-73.90680046,40.85302913,Bronx,10453,1,#6,4.2,Elevator Apartments,52830,60,1924,1977
1012600028,-73.98044915,40.75501485,Manhattan,10036,1,#6,4.2,Elevator Apartments,52851,14,1914,1968
1021700134,-73.92757669,40.85901387,Manhattan,10040,1,#4,4.2,Walk-Up Apartments,52943,55,1920,1989
1021360120,-73.94582616,40.83767804,Manhattan,10032,1,#6,4.2,Elevator Apartments,52950,43,1920,1983
4005797502,-73.93166325,40.76169979,Queens,11106,1,#4,4.2,Elevator Apartments,52959,110,1950,1987
3051570021,-73.96427133,40.64011111,Brooklyn,11226,1,#4,4.2,Elevator Apartments,52990,53,1939,1986
2033300073,-73.87674851,40.87098416,Bronx,10467,1,#4,4.2,Walk-Up Apartments,53000,54,1928,1968
2031430130,-73.89840526,40.85444101,Bronx,10457,1,#6,4.2,Elevator Apartments,53000,64,1927,1984
3060080001,-74.0272629,40.62539039,Brooklyn,11209,1,#6,4.2,Elevator Apartments,53000,59,1939,1984
2033050001,-73.88987798,40.86958795,Bronx,10458,1,#4,4.2,Elevator Apartments,53000,59,1922,1985
4001390035,-73.92054135,40.74489337,Queens,11104,1,#6,4.2,Elevator Apartments,53000,72,1927,1986
