13062059,09-01-30,DEP,Noise,"Noise, Barking Dog (NR5)",10036,590 5 AVENUE,NEW YORK,MANHATTAN,40.75706603,-73.978285
13053974,09-01-29,DEP,Noise,"Noise, Barking Dog (NR5)",10033,175 PINEHURST AVENUE,NEW YORK,MANHATTAN,40.85410221,-73.93818678
13062022,09-01-30,DEP,Noise,"Noise, Barking Dog (NR5)",10011,364 WEST 15 STREET,NEW YORK,MANHATTAN,40.74116494,-74.00374942
13062137,09-01-30,DEP,Noise,"Noise, Barking Dog (NR5)",10003,332 EAST 19 STREET,NEW YORK,MANHATTAN,40.73504551,-73.98179949
13061945,09-01-30,DEP,Noise,"Noise, Barking Dog (NR5)",10009,24 AVENUE C,NEW YORK,MANHATTAN,40.72136823,-73.98082195
13062454,09-01-30,DEP,Noise,"Noise, Barking Dog (NR5)",10038,99 JOHN STREET,NEW YORK,MANHATTAN,40.70800542,-74.00616417
13073688,09-02-01,DEP,Noise,"Noise, Barking Dog (NR5)",10025,329 WEST 101 STREET,NEW YORK,MANHATTAN,40.7986967,-73.97145234
13073829,09-02-01,DEP,Noise,"Noise, Barking Dog (NR5)",10019,328 WEST 49 STREET,NEW YORK,MANHATTAN,40.76207107,-73.98756058
13062460,09-01-30,DEP,Noise,"Noise, Barking Dog (NR5)",10011,357 WEST 22 STREET,NEW YORK,MANHATTAN,40.74529311,-74.0005269
13062485,09-01-30,DEP,Noise,"Noise, Barking Dog (NR5)",10023,47 WEST 71 STREET,NEW YORK,MANHATTAN,40.77611169,-73.9778058
13069234,09-01-31,DEP,Noise,"Noise, Barking Dog (NR5)",10003,237 EAST 20 STREET,NEW YORK,MANHATTAN,40.73645654,-73.98328577
13068896,09-01-31,DEP,Noise,"Noise, Barking Dog (NR5)",10027,545 WEST 133 STREET,NEW YORK,MANHATTAN,40.81825848,-73.9547453
13081767,09-02-02,DEP,Noise,"Noise, Barking Dog (NR5)",10002,139 ESSEX STREET,NEW YORK,MANHATTAN,40.72025476,-73.98733751
